Glod Price,Day
日期	开盘	最高	最低	收盘	成交量
2009/9/8	995.5	1007.3	992.2	1000.5	4
2009/9/9	1000.4	1002.9	987.1	993	4
2009/9/10	993.4	998	982.6	996.2	4
2009/9/11	996.2	1011.3	994.3	1005.8	4
2009/9/13	1005.6	1008.3	1004.3	1007.8	4
2009/9/14	1008	1008.6	993.1	999.8	4
2009/9/15	999.7	1009.2	992	1006.3	4
2009/9/16	1006.2	1020.3	1005.8	1016.1	4
2009/9/17	1016	1023.7	1010.1	1013.1	4
2009/9/18	1013.4	1017.4	1005.8	1006.3	4
2009/9/20	1005.6	1005.6	1003	1004.1	4
2009/9/21	1004	1006.5	995.7	1004.3	4
2009/9/22	1004.5	1019.2	1004.2	1016.8	4
2009/9/23	1016.8	1017.7	1005.9	1008.9	4
2009/9/24	1009	1018.3	990.6	994.3	4
2009/9/25	995	998.8	984.9	989	4
2009/9/27	991.4	994.2	991.3	993.6	4
2009/9/28	994.1	996.2	985.7	991.4	4
2009/9/29	991.3	995.5	985	993	4
2009/9/30	992.9	1009.4	991.3	1007.9	4
2009/10/1	1007.6	1009.3	997.5	1000.4	4
2009/10/2	1000	1006.9	986.6	1001.7	4
2009/10/4	1002.2	1003.9	1000.5	1002.1	4
2009/10/5	1002.2	1017.2	1000.9	1015.8	4
2009/10/6	1015.8	1043.1	1015.1	1039	4
2009/10/7	1038.8	1048.1	1036.2	1045.3	4
2009/10/8	1045.5	1060.9	1042.6	1050	4
2009/10/9	1049.7	1051.9	1043.5	1047.9	4
2009/10/11	1048.6	1052.6	1048.2	1051.7	4
2009/10/12	1051.6	1058.5	1047	1054.5	4
2009/10/13	1054.4	1068.4	1050.7	1062.3	4
2009/10/14	1062.3	1070.4	1055.9	1064	4
2009/10/15	1064	1065.4	1046.1	1051.6	4
2009/10/16	1051.8	1056.4	1042.8	1051.9	4
2009/10/18	1052.6	1055.2	1051	1053.4	4
2009/10/19	1053.6	1065.3	1047.7	1062.2	4
2009/10/20	1062.2	1067.4	1051.7	1055.7	4
2009/10/21	1055.3	1064.4	1047.8	1057.9	4
2009/10/22	1058.4	1061.6	1051.2	1060.7	4
2009/10/23	1060.6	1066.9	1050.1	1054.4	4
2009/10/25	1053.5	1056.4	1052.5	1053.1	4
2009/10/26	1053.1	1059.4	1036.7	1039.2	4
2009/10/27	1039.2	1043.2	1032.4	1040.1	4
2009/10/28	1040.2	1041.5	1026.4	1029.5	4
2009/10/29	1029.6	1047.4	1028.4	1046.3	4
2009/10/30	1046.3	1048.6	1034.9	1044.9	4
2009/11/1	1042.5	1042.7	1041.4	1042.2	4
2009/11/2	1042.4	1062.3	1042.4	1061.6	4
2009/11/3	1061.9	1087.5	1055.1	1082.9	4
2009/11/4	1082.4	1097.3	1079.7	1092.2	4
2009/11/5	1092.1	1093.7	1083.7	1090.1	4
2009/11/6	1089.9	1100.5	1087.5	1095.3	4
2009/11/8	1097.8	1099	1095.8	1096.8	4
2009/11/9	1097.1	1110.6	1095.3	1104	4
2009/11/10	1104.1	1108.7	1096.7	1106.3	4
2009/11/11	1105.9	1118.2	1105.4	1116.1	4
2009/11/12	1115.9	1122.6	1102.3	1105.1	4
2009/11/13	1104.8	1118.8	1100.9	1118.6	4
2009/11/15	1118.5	1125.3	1118.5	1124.4	4
2009/11/16	1124.5	1143	1122.7	1137.2	4
2009/11/17	1137.3	1143.7	1127.6	1140.9	4
2009/11/18	1140.5	1152.4	1135.8	1143.3	4
2009/11/19	1142.8	1145.6	1130.1	1143.5	4
2009/11/20	1143.4	1150.6	1132.7	1150	4
2009/11/22	1150.8	1158.1	1150.8	1157.8	4
2009/11/23	1157.6	1173.3	1156.8	1161.7	4
2009/11/24	1161.5	1170.9	1157.5	1168.2	4
2009/11/25	1167.5	1192.6	1166.4	1188.5	4
2009/11/26	1188.3	1194.9	1180.1	1184.6	4
2009/11/27	1185.1	1191.1	1137.6	1177.2	4
2009/11/29	1179.4	1182	1166.8	1173.5	4
2009/11/30	1171.1	1181.3	1163.7	1179.3	4
2009/12/1	1179.4	1201.2	1175.2	1195.7	4
2009/12/2	1195.9	1219.6	1195.9	1219.5	4
2009/12/3	1219.2	1226.1	1204.1	1207	4
2009/12/4	1206.1	1212	1147.8	1159	4
2009/12/6	1159.6	1160.9	1152.1	1157.2	4
2009/12/7	1157.4	1164.5	1135.5	1158.5	4
2009/12/8	1158.5	1168.3	1124.4	1130	4
2009/12/9	1129.6	1146.5	1116.3	1133.1	4
2009/12/10	1133.3	1136.4	1120.8	1132.1	4
2009/12/11	1132.4	1141.8	1109.1	1113.9	4
2009/12/13	1113.6	1117.2	1110.5	1112.4	4
2009/12/14	1112.9	1127.6	1112.8	1127	4
2009/12/15	1127.4	1128.6	1111.2	1124.6	4
2009/12/16	1124.2	1140.8	1121.1	1139.3	4
2009/12/17	1139.3	1141.4	1094.4	1102.4	4
2009/12/18	1102.6	1116.4	1096.7	1111.5	4
2009/12/20	1111.7	1119.4	1109.7	1115.2	4
2009/12/21	1114.7	1117.9	1089.8	1095.7	4
2009/12/22	1095.9	1097.1	1074.4	1084.6	4
2009/12/23	1085	1095.4	1079.2	1090.8	4
2009/12/24	1090.9	1105.5	1090.2	1104.9	4
2009/12/27	1106	1109.5	1105.2	1107.6	4
2009/12/28	1107.4	1113.4	1101.3	1105.5	4
2009/12/29	1105.4	1108	1090.8	1091.9	4
2009/12/30	1092.2	1096	1085.8	1092.8	4
2009/12/31	1093.1	1106.5	1093.1	1097.8	4
2010/1/3	1096.9	1100.2	1096.1	1096.2	4
2010/1/4	1096.2	1123.4	1093	1120.9	4
2010/1/5	1120.6	1127.8	1114.9	1117.8	4
2010/1/6	1118	1140	1117	1136.2	4
2010/1/7	1136.2	1138.3	1127.1	1127.3	4
2010/1/8	1127.2	1138.6	1119.4	1135.8	4
2010/1/10	1137.8	1157.8	1137.8	1155.4	4
2010/1/11	1154.5	1161.5	1148.2	1150.1	4
2010/1/12	1149.1	1157.8	1124.9	1129.6	4
2010/1/13	1129.6	1139.3	1118.9	1137.4	4
2010/1/14	1137.9	1145.9	1130.7	1142.6	4
2010/1/15	1142.6	1145.4	1126.5	1131.3	4
2010/1/17	1131.2	1133.1	1127.2	1132.1	4
2010/1/18	1132.2	1136.9	1129.1	1135.6	4
2010/1/19	1135.5	1140.3	1128.6	1138.2	4
2010/1/20	1138.2	1141.2	1106.9	1115	4
2010/1/21	1115	1117.2	1088.3	1095.3	4
2010/1/22	1094.3	1098.3	1082.1	1093.4	4
2010/1/24	1092.1	1097.7	1092.1	1095.7	4
2010/1/25	1095.7	1103.8	1092.6	1099.5	4
2010/1/26	1099.7	1103.1	1085.3	1099.5	4
2010/1/27	1099.4	1102.1	1083.3	1089.3	4
2010/1/28	1089.3	1095.8	1074	1086.1	4
2010/1/29	1085.9	1089.8	1074.4	1081.6	4
2010/1/31	1080.7	1083.4	1079.8	1083.3	4
2010/2/1	1083.4	1107.3	1076.3	1104.2	4
2010/2/2	1103.8	1117.9	1098.7	1114.6	4
2010/2/3	1114.7	1124.4	1106.8	1109.1	4
2010/2/4	1109	1110.7	1059.4	1064.8	4
2010/2/5	1064.5	1068.4	1044.3	1067.7	4
2010/2/7	1065.3	1070.7	1065	1065.6	4
2010/2/8	1065.8	1073.4	1061.4	1062.6	4
2010/2/9	1062.3	1082.8	1062.3	1077.8	4
2010/2/10	1077.7	1081.9	1063	1073.8	4
2010/2/11	1073.8	1097.5	1072.2	1093.5	4
2010/2/12	1093.3	1093.3	1077.6	1091.9	4
2010/2/14	1092	1096.3	1092	1095.4	4
2010/2/15	1096.1	1101.9	1091.4	1098.8	4
2010/2/16	1099	1120.6	1097.9	1117.9	4
2010/2/17	1117.9	1126.7	1104.7	1105.4	4
2010/2/18	1105.6	1123.7	1097.7	1100.8	4
2010/2/19	1101.5	1126.4	1099.1	1116.5	4
2010/2/21	1120.7	1126.1	1120.7	1125.4	4
2010/2/22	1125.5	1130.6	1109.8	1113.4	4
2010/2/23	1113.6	1120.8	1099	1104.7	4
2010/2/24	1104.9	1107.9	1089.7	1099.6	4
2010/2/25	1099.8	1108.7	1088	1105.1	4
2010/2/26	1105.2	1118.5	1104	1116.6	4
2010/2/28	1117.5	1119.8	1116.4	1117.1	4
2010/3/1	1117	1123.1	1111.7	1117.6	4
2010/3/2	1117.6	1137.2	1114.6	1134.1	4
2010/3/3	1134.1	1144.4	1131.9	1139.7	4
2010/3/4	1139.8	1141.2	1125.6	1132.3	4
2010/3/5	1132.2	1140.2	1127.3	1131.7	4
2010/3/7	1134.3	1136.9	1134.3	1134.8	4
2010/3/8	1134.7	1137.3	1118.3	1122.6	4
2010/3/9	1122.7	1124.1	1108.3	1122.5	4
2010/3/10	1122.3	1127.6	1103.3	1108.5	4
2010/3/11	1108.4	1111.2	1100.2	1109.4	4
2010/3/12	1109.6	1118.9	1098.2	1102.3	4
2010/3/14	1103.3	1104.2	1102.4	1103.6	4
2010/3/15	1104	1110.1	1101	1108.7	4
2010/3/16	1108.8	1128.3	1108	1127.1	4
2010/3/17	1127	1132.9	1118	1122	4
2010/3/18	1122	1128.9	1118	1125.6	4
2010/3/19	1125.5	1126.5	1101.2	1106.5	4
2010/3/21	1103.6	1105.1	1103.2	1104.3	4
2010/3/22	1104	1108.3	1092.2	1104.3	4
2010/3/23	1104.7	1107.6	1094.1	1102.6	4
2010/3/24	1102.7	1104.8	1084.8	1087.1	4
2010/3/25	1087.1	1095.4	1086.1	1089.9	4
2010/3/26	1089.7	1109.2	1088.9	1106.6	4
2010/3/28	1109.8	1113.2	1107.2	1107.3	4
2010/3/29	1107.4	1114.2	1103.2	1109.3	4
2010/3/30	1109.1	1113	1101.3	1102.7	4
2010/3/31	1102.6	1117.7	1102.5	1112.6	4
2010/4/1	1112.2	1127.6	1111.2	1126.2	4
2010/4/2	1126.1	1126.4	1118.6	1125.3	4
2010/4/4	1125	1126	1120.7	1122.7	4
2010/4/5	1122.8	1132.9	1122.6	1130.4	4
2010/4/6	1130.3	1138.3	1122.5	1133.7	4
2010/4/7	1133.8	1152.8	1132.2	1148.1	4
2010/4/8	1147.9	1153.3	1143.3	1149.3	4
2010/4/9	1149.2	1164.1	1149.2	1160.2	4
2010/4/11	1162.9	1169.4	1162.9	1166.7	4
2010/4/12	1166.5	1167.1	1153.9	1155.3	4
2010/4/13	1155.2	1156.8	1144.7	1151.1	4
2010/4/14	1151	1161.6	1150	1156.7	4
2010/4/15	1156.5	1161.1	1149.9	1158.4	4
2010/4/16	1158.6	1159.3	1129.7	1135.9	4
2010/4/18	1136.9	1137.4	1133.8	1137	4
2010/4/19	1136.9	1137.5	1123.5	1133.8	4
2010/4/20	1134.1	1145.6	1134.1	1140.3	4
2010/4/21	1140.6	1150	1137.4	1146.2	4
2010/4/22	1146	1149	1131.6	1139.6	4
2010/4/23	1139.5	1156.6	1134.6	1155.6	4
2010/4/25	1154.4	1158	1154.1	1154.2	4
2010/4/26	1154.1	1159.6	1150.5	1155.4	4
2010/4/27	1155.1	1172.4	1146	1165.8	4
2010/4/28	1165.8	1174	1160.3	1165.3	4
2010/4/29	1165.7	1170.9	1161.8	1168.8	4
2010/4/30	1168.7	1181.2	1167.6	1178.2	4
2010/5/2	1179.7	1180	1176.2	1177.5	4
2010/5/3	1177.1	1187.3	1176.3	1182.7	4
2010/5/4	1182.8	1191.7	1166.7	1171	4
2010/5/5	1171.1	1177.3	1156.8	1175.2	4
2010/5/6	1175.1	1210.8	1172.2	1203.8	4
2010/5/7	1203.5	1213.2	1192.7	1207.5	4
2010/5/9	1205.4	1205.4	1195.2	1199.8	4
2010/5/10	1199.9	1205.4	1183.7	1202.1	4
2010/5/11	1202.1	1233.9	1200.7	1230.3	4
2010/5/12	1230.1	1248	1226.4	1237.4	4
2010/5/13	1237.6	1242.6	1227	1234.6	4
2010/5/14	1235	1249	1217.4	1230.3	4
2010/5/16	1232.3	1235.2	1230.4	1234.8	4
2010/5/17	1234.8	1242	1218.9	1225.4	4
2010/5/18	1225.4	1228.8	1206.5	1225.7	4
2010/5/19	1227.3	1227.3	1186.8	1195.2	4
2010/5/20	1196.4	1197.6	1174.8	1181.5	4
2010/5/21	1181.5	1187.2	1166	1176.9	4
2010/5/23	1177.2	1182.1	1176.9	1180.8	4
2010/5/24	1180.5	1196.4	1180.5	1192.9	4
2010/5/25	1192.7	1203.8	1185.1	1202.7	4
2010/5/26	1202.9	1216.1	1200.6	1210.6	4
2010/5/27	1210.5	1218	1205.5	1211.6	4
2010/5/28	1211.6	1215	1201.8	1213	4
2010/5/30	1214.2	1214.2	1210.1	1210.8	4
2010/5/31	1210.5	1217.6	1209.7	1216	4
2010/6/1	1216	1228.4	1215.8	1224.6	4
2010/6/2	1224.7	1226.7	1213.5	1223.2	4
2010/6/3	1223.8	1224.2	1201.1	1206.1	4
2010/6/4	1206.2	1219.3	1196.6	1216.5	4
2010/6/6	1219.3	1220.2	1216.4	1217.1	4
2010/6/7	1216.9	1244.2	1210.4	1239.7	4
2010/6/8	1239.3	1251.4	1233.2	1236	4
2010/6/9	1236.3	1240.5	1221.6	1231	4
2010/6/10	1230.9	1233.6	1214.8	1218.8	4
2010/6/11	1218.8	1230.2	1216.2	1227.4	4
2010/6/13	1226.3	1231.4	1226.3	1229.3	4
2010/6/14	1229.3	1233.7	1216.1	1220.8	4
2010/6/15	1220.8	1236.3	1219.5	1232.6	4
2010/6/16	1232.8	1237.4	1226.6	1231.3	4
2010/6/17	1231.6	1250.7	1230.6	1244.6	4
2010/6/18	1244.9	1261.9	1241.4	1255.5	4
2010/6/20	1258.4	1260.6	1257.5	1259.1	4
2010/6/21	1259.2	1264.8	1230.4	1236.7	4
2010/6/22	1237	1242.3	1231.7	1240.5	4
2010/6/23	1240.6	1246	1224.5	1236.7	4
2010/6/24	1237.2	1248	1227.7	1243.3	4
2010/6/25	1243.9	1257.9	1241.2	1253.4	4
2010/6/27	1254.8	1255.4	1253.5	1254.7	4
2010/6/28	1255.1	1262.3	1235.5	1238.9	4
2010/6/29	1239.4	1244.6	1227	1240.7	4
2010/6/30	1240.3	1247	1234.4	1241.1	4
2010/7/1	1241	1243.5	1196.2	1201.1	4
2010/7/2	1201	1212.9	1200.5	1210.1	4
2010/7/4	1212.3	1212.8	1210.4	1212.3	4
2010/7/5	1212.6	1214	1205	1207.2	4
2010/7/6	1208	1213.2	1189.2	1193.9	4
2010/7/7	1193.6	1203.5	1184.7	1202.8	4
2010/7/8	1203.4	1207.5	1187.2	1195.8	4
2010/7/9	1195.7	1213.2	1194.1	1209.3	4
2010/7/11	1210.3	1212.6	1208.7	1211.3	4
2010/7/12	1211	1212	1196.1	1197	4
2010/7/13	1197.2	1217.5	1196.8	1211.1	4
2010/7/14	1211	1217.5	1202.2	1209	4
2010/7/15	1209.1	1216.8	1203.5	1209.3	4
2010/7/16	1209.2	1210.4	1185.8	1192.5	4
2010/7/18	1194.3	1194.3	1190.7	1191.6	4
2010/7/19	1191.7	1194.6	1177.4	1181.1	4
2010/7/20	1181.1	1193.3	1175.3	1191.5	4
2010/7/21	1191.8	1197.6	1183.1	1185.6	4
2010/7/22	1185.5	1200.4	1180.8	1195.6	4
2010/7/23	1195.7	1203.6	1184	1186.9	4
2010/7/25	1188	1190.8	1187.8	1190.1	4
2010/7/26	1190.2	1194.2	1179.5	1183.8	4
2010/7/27	1183.9	1186.8	1157.8	1162.1	4
2010/7/28	1162.4	1165.6	1156.9	1163.9	4
2010/7/29	1163.8	1169	1159.1	1167.2	4
2010/7/30	1166.9	1183	1165.4	1180.2	4
2010/8/1	1181.4	1182.1	1180.2	1181	4
2010/8/2	1181.3	1189.9	1174.2	1182.3	4
2010/8/3	1182.1	1190.2	1179.2	1189.4	4
2010/8/4	1189.4	1202.5	1188.7	1196	4
2010/8/5	1195.5	1199.4	1189.8	1194.5	4
2010/8/6	1194.3	1210.4	1192.1	1204.9	4
2010/8/8	1204.6	1205.7	1204	1205	4
2010/8/9	1205.2	1209.4	1198.7	1200.3	4
2010/8/10	1200.1	1207	1190.4	1202.8	4
2010/8/11	1202.7	1207.5	1192.1	1201.1	4
2010/8/12	1200.8	1214.9	1197.4	1212.7	4
2010/8/13	1212.1	1217.1	1210.5	1214.7	4
2010/8/15	1214.4	1214.9	1213.9	1214.7	4
2010/8/16	1214.9	1226.9	1214.8	1224.6	4
2010/8/17	1224.4	1228.5	1222.2	1224.2	4
2010/8/18	1224.2	1232	1217.3	1229.5	4
2010/8/19	1228.9	1237	1227.5	1231.8	4
2010/8/20	1231.7	1232.3	1221.9	1227	4
2010/8/22	1227.1	1228.6	1226	1226.1	4
2010/8/23	1226.1	1231.2	1221.5	1223.3	4
2010/8/24	1223.1	1235	1209.9	1231.2	4
2010/8/25	1230.6	1240.9	1229	1238.5	4
2010/8/26	1238.4	1243.8	1233.4	1236.5	4
2010/8/27	1236.7	1241.8	1231.7	1237.6	4
2010/8/29	1236.3	1238.3	1235	1237.1	4
2010/8/30	1236.8	1237.9	1233.1	1236.2	4
2010/8/31	1236.1	1249.4	1231.5	1247.1	4
2010/9/1	1247.2	1254.3	1242.5	1245.2	4
2010/9/2	1245.1	1252.7	1244.1	1250.6	4
2010/9/3	1250.5	1253.4	1237.6	1246.7	4
2010/9/5	1247.4	1249.3	1247	1247.6	4
2010/9/6	1247.6	1250.7	1246.5	1249.1	4
2010/9/7	1249.1	1259.3	1244.4	1256.1	4
2010/9/8	1255.9	1262	1253.4	1255.2	4
2010/9/9	1255.1	1258.5	1242.2	1245.5	4
2010/9/10	1245.6	1250.3	1236.4	1245.6	4
2010/9/12	1245.7	1246.4	1242.9	1243	4
2010/9/13	1243.2	1249.7	1240.9	1249.2	4
2010/9/14	1248.7	1274.2	1247.8	1268	4
2010/9/15	1268.1	1271.5	1262.9	1267.4	4
2010/9/16	1267.3	1277.4	1264.4	1273.4	4
2010/9/17	1273.4	1282.4	1271.7	1274	4
2010/9/19	1275.1	1278.9	1274	1276.4	4
2010/9/20	1276.8	1283.2	1274.4	1278.7	4
2010/9/21	1278.5	1290.2	1270.6	1287.1	4
2010/9/22	1287	1295.6	1286.2	1290.9	4
2010/9/23	1290.8	1295.4	1286.6	1294.1	4
2010/9/24	1294.2	1299.4	1291.3	1295.5	4
2010/9/26	1296.4	1297.6	1294.9	1296.3	4
2010/9/27	1296.5	1299.6	1291.4	1291.8	4
2010/9/28	1292	1309.7	1283	1308.8	4
2010/9/29	1308.7	1312.9	1305.4	1308.3	4
2010/9/30	1308.1	1315.4	1295.7	1306.6	4
2010/10/1	1306.5	1320.1	1306.5	1318.7	4
2010/10/3	1318.1	1319.7	1316.8	1317.3	4
2010/10/4	1317.1	1319.4	1312	1314.7	4
2010/10/5	1314.5	1341.2	1312.7	1338.8	4
2010/10/6	1338.9	1349.4	1338.6	1345.7	4
2010/10/7	1344.8	1363.9	1325.5	1333.9	4
2010/10/8	1334	1349.4	1324.7	1346.9	4
2010/10/10	1347.2	1354.7	1347.2	1354.7	4
2010/10/11	1354.5	1354.9	1339.9	1352.3	4
2010/10/12	1352.9	1353.1	1340.3	1351.6	4
2010/10/13	1351.5	1373.8	1350.4	1372.9	4
2010/10/14	1373	1386.8	1370.5	1378.6	4
2010/10/15	1378.5	1384.9	1362.4	1368.2	4
2010/10/17	1369.4	1370.3	1365.1	1365.6	4
2010/10/18	1365.8	1374.6	1352.5	1368.1	4
2010/10/19	1367.8	1370.7	1328	1333.1	4
2010/10/20	1332.8	1348.5	1332.5	1348.5	4
2010/10/21	1348.2	1348.3	1317.6	1325.6	4
2010/10/22	1325.9	1328.2	1314.9	1327.6	4
2010/10/24	1327.6	1335.7	1327.6	1333.3	4
2010/10/25	1333.5	1348.7	1332.8	1340.7	4
2010/10/26	1340.6	1343.2	1327.8	1341.2	4
2010/10/27	1341.1	1343.1	1318.7	1326.8	4
2010/10/28	1327.2	1345.4	1322.6	1342.8	4
2010/10/29	1342.8	1359	1334.9	1357.1	4
2010/10/31	1363.7	1363.8	1361	1362.9	4
2010/11/1	1362.8	1365.1	1348.8	1353.1	4
2010/11/2	1353.6	1359.4	1350.1	1356.2	4
2010/11/3	1356	1364.1	1325.5	1348.2	4
2010/11/4	1348.3	1393.8	1347.4	1388.2	4
2010/11/5	1387.7	1397.7	1373.7	1392.9	4
2010/11/7	1396.4	1396.4	1392.9	1394.3	4
2010/11/8	1394.8	1410.1	1386.6	1405.3	4
2010/11/9	1405.1	1423.9	1382.9	1395.6	4
2010/11/10	1396	1409.7	1383.7	1401.2	4
2010/11/11	1401.2	1417.3	1397	1407.5	4
2010/11/12	1406.7	1407	1359.8	1368.7	4
2010/11/14	1369.8	1370.7	1368.4	1370.4	4
2010/11/15	1370.4	1376.4	1355.7	1357.5	4
2010/11/16	1357.6	1364.2	1329.3	1338.6	4
2010/11/17	1339.1	1344.3	1330.6	1340.7	4
2010/11/18	1340.9	1362.6	1340.4	1361.7	4
2010/11/19	1362.4	1362.8	1341.3	1353.3	4
2010/11/21	1355.8	1359.4	1355.8	1358.7	4
2010/11/22	1358.6	1367.4	1348.1	1363.9	4
2010/11/23	1363.5	1382.1	1356	1373.3	4
2010/11/24	1373	1381	1369	1373.8	4
2010/11/25	1373.7	1374.8	1367.7	1372.3	4
2010/11/26	1372.2	1374	1350.7	1362.8	4
2010/11/28	1363.3	1363.9	1356.7	1357.6	4
2010/11/29	1357.1	1368.9	1352.8	1365.4	4
2010/11/30	1365.3	1389.5	1362.5	1383.8	4
2010/12/1	1383.3	1396.5	1381.5	1387.4	4
2010/12/2	1387.4	1398	1382.6	1386.6	4
2010/12/3	1386.6	1413.6	1385.4	1412.7	4
2010/12/5	1413.8	1415.1	1409.9	1410.9	4
2010/12/6	1410.7	1426.7	1408.7	1421.7	4
2010/12/7	1421.6	1430.6	1396.4	1400.2	4
2010/12/8	1400.3	1403	1371.1	1384	4
2010/12/9	1383.8	1394	1380.4	1387.3	4
2010/12/10	1386.8	1391.7	1372	1385.7	4
2010/12/12	1383.4	1384.2	1380.3	1381.1	4
2010/12/13	1380.2	1398.7	1380	1395.7	4
2010/12/14	1395.8	1407.7	1391.6	1396.3	4
2010/12/15	1396.2	1396.7	1377.9	1380.4	4
2010/12/16	1380.3	1385.9	1361.2	1369.6	4
2010/12/17	1369.7	1378.4	1364.5	1375.3	4
2010/12/19	1375.1	1382	1375.1	1381.6	4
2010/12/20	1380.7	1387.7	1375.8	1385.1	4
2010/12/21	1385.2	1391.7	1380.7	1386.1	4
2010/12/22	1386.1	1390.6	1382.7	1386.9	4
2010/12/23	1386.5	1388.2	1371.8	1378.5	4
2010/12/24	1378.5	1385.2	1378.5	1383.7	4
2010/12/26	1376.7	1376.8	1372.6	1373.6	4
2010/12/27	1372.6	1385.8	1372.6	1384.4	4
2010/12/28	1384.6	1406.4	1384.3	1404.7	4
2010/12/29	1404.1	1413.7	1401	1410.8	4
2010/12/30	1410.8	1414.4	1402.7	1405.5	4
2010/12/31	1405.3	1421	1405.3	1420	4
2011/1/2	1420.9	1420.9	1416.5	1416.7	4
2011/1/3	1416.6	1423.5	1412.6	1414.7	4
2011/1/4	1414.3	1416.9	1374.6	1382.8	4
2011/1/5	1383.5	1384.5	1363.8	1375.6	4
2011/1/6	1375.4	1379.4	1364.6	1371.2	4
2011/1/7	1371	1378.3	1352.6	1368.6	4
2011/1/9	1369.2	1372.9	1367.4	1369.3	4
2011/1/10	1370.2	1375.7	1365.5	1374.9	4
2011/1/11	1374.7	1386.3	1372.9	1381.3	4
2011/1/12	1381.4	1388.4	1376.3	1385.9	4
2011/1/13	1385.7	1392.7	1369.3	1374.1	4
2011/1/14	1374.3	1377.7	1354.8	1360	4
2011/1/16	1361.5	1364.5	1360.9	1363.7	4
2011/1/17	1363.8	1365.4	1357	1360.6	4
2011/1/18	1360.6	1375.9	1360.5	1368	4
2011/1/19	1367.8	1378.7	1366.8	1368.5	4
2011/1/20	1369	1370.8	1343	1347.5	4
2011/1/21	1347.6	1349.9	1337.5	1340.8	4
2011/1/23	1342.9	1347.6	1342.9	1345.3	4
2011/1/24	1345	1352.8	1332.3	1337.3	4
2011/1/25	1337.4	1338.2	1322.5	1331.6	4
2011/1/26	1331.4	1346.3	1324.7	1343	4
2011/1/27	1342.9	1347.6	1310.1	1315.5	4
2011/1/28	1314.6	1346.6	1307.9	1334.4	4
2011/1/30	1338.4	1345.7	1338.4	1343.5	4
2011/1/31	1343.8	1345.6	1322.8	1332.5	4
2011/2/1	1332.3	1343.7	1325.2	1341.8	4
2011/2/2	1341.6	1342.6	1326.4	1334.5	4
2011/2/3	1334.5	1355.5	1324.9	1351.4	4
2011/2/4	1351.7	1357.7	1345.1	1348.4	4
2011/2/6	1347.6	1347.6	1343.4	1344.1	4
2011/2/7	1343.8	1352.8	1343.8	1350.5	4
2011/2/8	1350.6	1367.6	1348.2	1361.8	4
2011/2/9	1361.7	1366.5	1357.8	1363.4	4
2011/2/10	1363.6	1365.6	1351	1363.3	4
2011/2/11	1363.2	1367.9	1353.8	1356.2	4
2011/2/13	1356	1357.7	1355	1356.3	4
2011/2/14	1356.1	1366.2	1353.8	1361.7	4
2011/2/15	1361.6	1376.2	1360.7	1371.7	4
2011/2/16	1371.4	1381.5	1368.3	1375.5	4
2011/2/17	1375.2	1385.2	1373.9	1383.7	4
2011/2/18	1383.6	1391.5	1381.5	1387.2	4
2011/2/20	1391.9	1391.9	1389.6	1390.7	4
2011/2/21	1390.6	1408.9	1390.5	1408.2	4
2011/2/22	1407.8	1410.5	1392.5	1399	4
2011/2/23	1399	1416.2	1395.2	1413.6	4
2011/2/24	1413.7	1417.8	1392.3	1403	4
2011/2/25	1402.6	1411.2	1399.5	1407.9	4
2011/2/27	1409.2	1414.1	1408	1412.9	4
2011/2/28	1412.9	1416.1	1404.5	1410.5	4
2011/3/1	1410.4	1434.4	1409	1433.6	4
2011/3/2	1433.4	1439.8	1427.4	1433.1	4
2011/3/3	1433	1435.8	1409.9	1413.9	4
2011/3/4	1414.1	1431.6	1413.9	1427.7	4
2011/3/6	1433.6	1437.5	1432.7	1434.6	4
2011/3/7	1435.3	1444.3	1427.8	1431.5	4
2011/3/8	1431.6	1436.4	1423	1428.3	4
2011/3/9	1428.3	1435.8	1423	1429.3	4
2011/3/10	1429.3	1431.1	1402.8	1411.4	4
2011/3/11	1411.5	1423.8	1404.5	1416.3	4
2011/3/13	1430.2	1430.9	1425.1	1426.3	4
2011/3/14	1426.4	1430	1418.1	1426.4	4
2011/3/15	1426.1	1426.1	1380.8	1395.5	4
2011/3/16	1395.4	1405.7	1386.3	1387.7	4
2011/3/17	1387.4	1407.7	1386.9	1406.4	4
2011/3/18	1406.7	1423.4	1406	1418.2	4
2011/3/20	1425.4	1426.6	1423.9	1425.7	4
2011/3/21	1425.7	1434.4	1423.7	1426.2	4
2011/3/22	1426.3	1431.6	1419.2	1427.5	4
2011/3/23	1427.7	1440.6	1425.4	1437.7	4
2011/3/24	1437.5	1447.1	1423.5	1431.5	4
2011/3/25	1431.9	1437.5	1422	1429.3	4
2011/3/27	1427.8	1428.9	1424	1425.8	4
2011/3/28	1425.7	1427.8	1409.9	1420.5	4
2011/3/29	1420.4	1422.9	1410.7	1416.9	4
2011/3/30	1416.8	1429.5	1411.8	1421.6	4
2011/3/31	1421.7	1439.1	1420.1	1432	4
2011/4/1	1431.9	1435.7	1412.5	1426.5	4
2011/4/3	1428.4	1430.7	1427.6	1430.2	4
2011/4/4	1430.1	1438.3	1429.3	1434.2	4
2011/4/5	1434.2	1456.8	1429.7	1453	4
2011/4/6	1453.5	1461.7	1451	1458.2	4
2011/4/7	1458.1	1464.5	1452.5	1458.6	4
2011/4/8	1458.5	1474.6	1456.1	1473.8	4
2011/4/10	1475	1475.8	1472.9	1475.4	4
